,id_municipio,populacao_urbana_2013,indice_sem_atend,indice_atend_solucao_ind,indice_atend_col_sem_trat,indice_atend_col_trat,sigla_uf,pop_sem_atend,pop_atend_solucao_ind,pop_atend_col_sem_trat,pop_atend_col_trat
287,1508084,28769,66.6,32.6,0.8,0.0,PA,19160.0,9379.0,230.0,0.0
288,1508100,98620,82.4,4.6,0.0,13.0,PA,81263.0,4537.0,0.0,12821.0
289,1508126,32889,87.9,11.1,1.0,0.0,PA,28909.0,3651.0,329.0,0.0
290,1508159,24398,98.2,1.0,0.9,0.0,PA,23959.0,244.0,220.0,0.0
291,1508209,33816,92.6,6.4,1.0,0.0,PA,31314.0,2164.0,338.0,0.0
292,1508308,18918,76.8,22.8,0.5,0.0,PA,14529.0,4313.0,95.0,0.0
293,1508357,5618,64.1,34.8,1.1,0.0,PA,3601.0,1955.0,62.0,0.0
294,1508407,32666,87.3,11.9,0.8,0.0,PA,28517.0,3887.0,261.0,0.0
295,1600055,2799,39.7,0.4,0.0,59.9,AP,1111.0,11.0,0.0,1677.0
296,1600105,7316,62.6,30.8,6.6,0.0,AP,4580.0,2253.0,483.0,0.0
297,1600154,7101,65.1,28.7,6.2,0.0,AP,4623.0,2038.0,440.0,0.0
298,1600204,7951,93.3,5.3,1.3,0.0,AP,7418.0,421.0,103.0,0.0
299,1600212,2690,98.7,0.5,0.8,0.0,AP,2655.0,13.0,22.0,0.0
300,1600238,4695,90.4,7.6,2.0,0.0,AP,4244.0,357.0,94.0,0.0
301,1600253,1942,60.5,34.8,4.7,0.0,AP,1175.0,676.0,91.0,0.0
302,1600279,41596,88.2,10.2,1.6,0.0,AP,36688.0,4243.0,666.0,0.0
303,1600303,418600,72.3,18.5,0.0,9.2,AP,302648.0,77441.0,0.0,38511.0
304,1600402,9101,88.8,3.6,7.6,0.0,AP,8082.0,328.0,692.0,0.0
305,1600501,15525,63.4,29.6,7.1,0.0,AP,9843.0,4595.0,1102.0,0.0
306,1600535,12030,77.4,22.2,0.4,0.0,AP,9311.0,2671.0,48.0,0.0
307,1600550,2121,96.0,3.5,0.6,0.0,AP,2036.0,74.0,13.0,0.0
308,1600600,106584,83.6,12.6,0.0,3.8,AP,89104.0,13430.0,0.0,4050.0
309,1600709,7413,89.7,9.5,0.9,0.0,AP,6649.0,704.0,67.0,0.0
310,1600808,11376,82.9,15.2,1.9,0.0,AP,9431.0,1729.0,216.0,0.0
311,1700251,1547,82.7,16.2,1.2,0.0,TO,1279.0,251.0,19.0,0.0
312,1700301,4670,46.0,14.0,0.0,40.0,TO,2148.0,654.0,0.0,1868.0
313,1700350,4769,76.1,23.0,0.9,0.0,TO,3629.0,1097.0,43.0,0.0
314,1700400,5983,58.8,38.9,2.4,0.0,TO,3518.0,2327.0,144.0,0.0
315,1700707,7935,92.0,4.3,3.7,0.0,TO,7300.0,341.0,294.0,0.0
316,1701002,8216,59.7,7.3,22.6,10.4,TO,4905.0,600.0,1857.0,854.0
317,1701051,2034,98.0,1.1,0.9,0.0,TO,1993.0,22.0,18.0,0.0
318,1701101,3542,96.8,2.5,0.7,0.0,TO,3429.0,89.0,25.0,0.0
319,1701309,2259,77.3,21.8,1.0,0.0,TO,1746.0,492.0,23.0,0.0
320,1701903,3110,51.8,46.2,2.1,0.0,TO,1611.0,1437.0,65.0,0.0
321,1702000,5937,96.0,2.8,1.1,0.0,TO,5700.0,166.0,65.0,0.0
322,1702109,155850,68.3,6.8,0.0,24.9,TO,106446.0,10598.0,0.0,38807.0
323,1702158,3621,59.1,39.5,1.5,0.0,TO,2140.0,1430.0,54.0,0.0
324,1702208,21546,97.1,1.9,1.0,0.0,TO,20921.0,409.0,215.0,0.0
325,1702307,5538,84.0,14.4,1.6,0.0,TO,4652.0,797.0,89.0,0.0
326,1702406,7501,66.7,31.2,2.2,0.0,TO,5003.0,2340.0,165.0,0.0
327,1702554,14159,71.7,1.3,0.0,27.0,TO,10152.0,184.0,0.0,3823.0
328,1702703,2611,96.4,2.3,1.3,0.0,TO,2517.0,60.0,34.0,0.0
329,1702901,7914,71.4,0.5,0.0,28.1,TO,5651.0,40.0,0.0,2224.0
330,1703008,5069,70.3,28.8,0.9,0.0,TO,3564.0,1460.0,46.0,0.0
331,1703057,1800,96.6,2.6,0.8,0.0,TO,1739.0,47.0,14.0,0.0
332,1703073,2317,100.0,0.0,0.1,0.0,TO,2317.0,0.0,2.0,0.0
333,1703107,4653,70.8,24.8,4.4,0.0,TO,3294.0,1154.0,205.0,0.0
334,1703206,2232,74.6,24.0,1.4,0.0,TO,1665.0,536.0,31.0,0.0
335,1703305,3181,63.5,36.0,0.5,0.0,TO,2020.0,1145.0,16.0,0.0
336,1703602,1499,93.0,0.0,7.0,0.0,TO,1394.0,0.0,105.0,0.0
337,1703701,4369,92.0,7.7,0.3,0.0,TO,4019.0,336.0,13.0,0.0
338,1703800,8029,74.1,25.5,0.4,0.0,TO,5949.0,2047.0,32.0,0.0
339,1703826,1802,79.0,1.0,0.0,20.0,TO,1424.0,18.0,0.0,360.0
340,1703842,5329,97.3,0.0,2.7,0.0,TO,5185.0,0.0,144.0,0.0
341,1703867,2259,60.1,39.8,0.1,0.0,TO,1358.0,899.0,2.0,0.0
342,1703883,1935,52.1,46.8,1.1,0.0,TO,1008.0,906.0,21.0,0.0
343,1703891,2083,17.9,22.1,0.0,60.0,TO,373.0,460.0,0.0,1250.0
344,1703909,2954,91.1,3.7,5.2,0.0,TO,2691.0,109.0,154.0,0.0
345,1704105,1604,56.3,43.7,0.0,0.0,TO,903.0,701.0,0.0,0.0
346,1704600,778,99.5,0.4,0.1,0.0,TO,774.0,3.0,1.0,0.0
347,1705102,1699,5.1,94.0,1.0,0.0,TO,87.0,1597.0,17.0,0.0
348,1705508,31758,69.2,10.5,0.0,20.4,TO,21977.0,3335.0,0.0,6479.0
349,1705557,4135,86.3,13.1,0.6,0.0,TO,3569.0,542.0,25.0,0.0
350,1705607,2951,88.0,9.7,2.3,0.0,TO,2597.0,286.0,68.0,0.0
351,1706001,1999,39.4,59.5,1.2,0.0,TO,788.0,1189.0,24.0,0.0
352,1706100,6059,92.6,6.3,1.1,0.0,TO,5611.0,382.0,67.0,0.0
353,1706258,921,59.3,39.3,1.4,0.0,TO,546.0,362.0,13.0,0.0
354,1706506,3752,36.5,28.9,34.6,0.0,TO,1369.0,1084.0,1298.0,0.0
355,1707009,17695,85.1,13.8,1.0,0.0,TO,15058.0,2442.0,177.0,0.0
356,1707108,4689,94.3,5.2,0.6,0.0,TO,4422.0,244.0,28.0,0.0
357,1707207,2838,68.5,31.2,0.3,0.0,TO,1944.0,885.0,9.0,0.0
358,1707306,3139,79.9,18.7,1.4,0.0,TO,2508.0,587.0,44.0,0.0
359,1707405,4968,65.3,7.7,27.0,0.0,TO,3244.0,383.0,1341.0,0.0
360,1707553,3207,39.8,59.6,0.5,0.0,TO,1276.0,1911.0,16.0,0.0
361,1707652,4115,42.1,56.4,1.5,0.0,TO,1732.0,2321.0,62.0,0.0
362,1707702,5730,96.4,2.1,1.4,0.0,TO,5524.0,120.0,80.0,0.0
363,1708205,13606,80.9,17.9,1.2,0.0,TO,11007.0,2435.0,163.0,0.0
364,1708254,2056,97.1,1.1,1.8,0.0,TO,1996.0,23.0,37.0,0.0
365,1708304,2849,82.9,17.0,0.0,0.0,TO,2362.0,484.0,0.0,0.0
366,1709005,5187,97.6,0.9,1.5,0.0,TO,5063.0,47.0,78.0,0.0
367,1709302,22429,75.0,15.7,0.0,9.3,TO,16822.0,3521.0,0.0,2086.0
368,1709500,79922,47.6,26.4,0.0,26.0,TO,38043.0,21099.0,0.0,20780.0
369,1709807,1054,0.6,95.9,3.4,0.0,TO,6.0,1011.0,36.0,0.0
370,1710508,4429,0.0,20.0,0.0,80.0,TO,0.0,886.0,0.0,3543.0
371,1710706,3431,67.4,2.6,30.0,0.0,TO,2312.0,89.0,1029.0,0.0
372,1710904,2000,99.3,0.3,0.5,0.0,TO,1986.0,6.0,10.0,0.0
373,1711100,1590,95.8,3.5,0.7,0.0,TO,1523.0,56.0,11.0,0.0
374,1711506,1381,97.4,1.1,1.5,0.0,TO,1345.0,15.0,21.0,0.0
375,1711803,1047,67.7,32.1,0.2,0.0,TO,709.0,336.0,2.0,0.0
376,1711902,7148,90.8,8.2,1.1,0.0,TO,6490.0,586.0,79.0,0.0
377,1711951,2790,61.7,38.2,0.1,0.0,TO,1721.0,1066.0,3.0,0.0
378,1712009,2309,47.6,44.6,7.9,0.0,TO,1099.0,1030.0,182.0,0.0
379,1712157,1115,71.2,23.4,5.5,0.0,TO,794.0,261.0,61.0,0.0
380,1712405,2639,23.2,75.7,1.2,0.0,TO,612.0,1998.0,32.0,0.0
381,1712454,1819,99.5,0.0,0.5,0.0,TO,1810.0,0.0,9.0,0.0
382,1712504,2590,99.3,0.4,0.3,0.0,TO,2572.0,10.0,8.0,0.0
383,1712702,1549,85.5,10.0,4.6,0.0,TO,1324.0,155.0,71.0,0.0
384,1712801,2119,76.6,23.4,0.0,0.0,TO,1623.0,496.0,0.0,0.0
385,1713205,17555,88.9,10.1,1.1,0.0,TO,15606.0,1773.0,193.0,0.0
386,1713304,11509,97.5,0.3,2.3,0.0,TO,11221.0,35.0,265.0,0.0
387,1713601,3126,60.7,38.6,0.7,0.0,TO,1897.0,1207.0,22.0,0.0
388,1713700,474,66.9,32.9,0.2,0.0,TO,317.0,156.0,1.0,0.0
389,1713809,3480,97.9,0.5,1.6,0.0,TO,3407.0,17.0,56.0,0.0
390,1713957,1916,91.3,7.7,1.0,0.0,TO,1749.0,148.0,19.0,0.0
391,1714203,7409,59.2,40.4,0.5,0.0,TO,4386.0,2993.0,37.0,0.0
392,1714302,1952,97.9,0.0,2.1,0.0,TO,1911.0,0.0,41.0,0.0
393,1714880,7895,89.0,9.7,1.3,0.0,TO,7027.0,766.0,103.0,0.0
394,1715002,2630,98.6,0.0,1.4,0.0,TO,2593.0,0.0,37.0,0.0
395,1715101,3313,60.2,36.3,3.6,0.0,TO,1994.0,1203.0,119.0,0.0
396,1715150,1746,75.4,24.6,0.0,0.0,TO,1316.0,430.0,0.0,0.0
397,1715259,1879,59.9,39.1,1.0,0.0,TO,1126.0,735.0,19.0,0.0
398,1715507,855,89.1,9.4,1.5,0.0,TO,762.0,80.0,13.0,0.0
399,1715705,2112,93.5,6.4,0.1,0.0,TO,1975.0,135.0,2.0,0.0
400,1715754,6194,88.0,10.1,1.9,0.0,TO,5451.0,626.0,118.0,0.0
401,1716109,45635,79.7,13.3,0.0,7.0,TO,36371.0,6069.0,0.0,3194.0
402,1716208,4833,99.0,0.6,0.4,0.0,TO,4785.0,29.0,19.0,0.0
403,1716307,3016,79.9,18.2,1.9,0.0,TO,2410.0,549.0,57.0,0.0
404,1716505,10841,39.7,56.9,3.4,0.0,TO,4304.0,6169.0,369.0,0.0
405,1716604,5583,62.4,14.6,0.0,23.0,TO,3484.0,815.0,0.0,1284.0
406,1716653,2509,46.9,53.0,0.2,0.0,TO,1177.0,1330.0,5.0,0.0
407,1716703,6393,63.0,35.2,1.8,0.0,TO,4028.0,2250.0,115.0,0.0
408,1717008,2993,64.0,34.9,1.1,0.0,TO,1916.0,1045.0,33.0,0.0
409,1717206,1159,99.9,0.0,0.1,0.0,TO,1158.0,0.0,1.0,0.0
410,1717503,4047,69.1,29.9,1.0,0.0,TO,2796.0,1210.0,40.0,0.0
411,1717800,2562,96.7,3.0,0.4,0.0,TO,2477.0,77.0,10.0,0.0
412,1717909,4809,93.8,1.1,5.1,0.0,TO,4511.0,53.0,245.0,0.0
413,1718006,2040,91.1,7.4,1.6,0.0,TO,1858.0,151.0,33.0,0.0
414,1718204,44468,0.0,11.0,0.0,89.0,TO,0.0,4891.0,0.0,39577.0
415,1718303,4717,67.5,0.7,31.8,0.0,TO,3184.0,33.0,1500.0,0.0
416,1718402,3293,79.2,19.7,1.1,0.0,TO,2608.0,649.0,36.0,0.0
417,1718451,2139,98.4,1.0,0.7,0.0,TO,2105.0,21.0,15.0,0.0
418,1718501,2128,76.0,23.5,0.5,0.0,TO,1617.0,500.0,11.0,0.0
419,1718550,1917,99.0,0.7,0.3,0.0,TO,1898.0,13.0,6.0,0.0
420,1718659,1740,55.7,43.8,0.5,0.0,TO,969.0,762.0,9.0,0.0
421,1718709,1087,94.6,5.4,0.0,0.0,TO,1028.0,59.0,0.0,0.0
422,1718758,2486,94.2,5.8,0.0,0.0,TO,2342.0,144.0,0.0,0.0
423,1718808,3859,78.9,0.7,0.0,20.5,TO,3045.0,27.0,0.0,791.0
424,1718840,1809,98.7,1.1,0.2,0.0,TO,1785.0,20.0,4.0,0.0
425,1718865,4676,63.9,34.3,1.9,0.0,TO,2988.0,1604.0,89.0,0.0
426,1718881,1873,79.3,20.5,0.3,0.0,TO,1485.0,384.0,6.0,0.0
427,1718899,973,49.6,48.9,1.5,0.0,TO,483.0,476.0,15.0,0.0
428,1718907,3066,46.5,53.3,0.3,0.0,TO,1426.0,1634.0,9.0,0.0
429,1719004,1726,98.0,0.3,1.8,0.0,TO,1691.0,5.0,31.0,0.0
430,1720002,1638,98.8,0.8,0.4,0.0,TO,1618.0,13.0,7.0,0.0
431,1720101,2920,92.9,6.2,1.0,0.0,TO,2713.0,181.0,29.0,0.0
432,1720150,983,11.0,89.0,0.0,0.0,TO,108.0,875.0,0.0,0.0
433,1720200,2739,99.3,0.2,0.5,0.0,TO,2720.0,5.0,14.0,0.0
434,1720259,1653,72.5,24.1,3.3,0.0,TO,1198.0,398.0,55.0,0.0
435,1720309,3490,95.0,2.7,2.3,0.0,TO,3316.0,94.0,80.0,0.0
436,1720499,2685,95.4,3.9,0.7,0.0,TO,2561.0,105.0,19.0,0.0
437,1720655,4238,98.9,0.5,0.6,0.0,TO,4191.0,21.0,25.0,0.0
438,1720804,4954,83.6,2.3,14.1,0.0,TO,4142.0,114.0,699.0,0.0
439,1720853,1178,98.8,1.2,0.0,0.0,TO,1164.0,14.0,0.0,0.0
440,1720903,11248,84.1,4.6,11.3,0.0,TO,9460.0,517.0,1271.0,0.0
441,1720937,1646,24.8,68.1,7.1,0.0,TO,408.0,1121.0,117.0,0.0
442,1720978,1434,76.7,2.9,9.8,10.7,TO,1100.0,42.0,141.0,153.0
443,1721000,250461,0.0,19.0,0.0,81.0,TO,0.0,47588.0,0.0,202873.0
444,1721109,3140,60.0,39.3,0.7,0.0,TO,1884.0,1234.0,22.0,0.0
445,1721208,18760,47.0,6.0,0.0,47.0,TO,8817.0,1126.0,0.0,8817.0
446,1721257,1015,63.4,33.9,2.7,0.0,TO,644.0,344.0,27.0,0.0
447,1721307,1189,3.8,96.2,0.1,0.0,TO,45.0,1144.0,1.0,0.0
448,1722081,6119,98.8,0.5,0.7,0.0,TO,6046.0,31.0,43.0,0.0
449,1722107,9952,93.9,5.4,0.7,0.0,TO,9345.0,537.0,70.0,0.0
450,2100055,81052,83.9,13.0,3.1,0.0,MA,68003.0,10537.0,2513.0,0.0
451,2100105,3394,99.8,0.1,0.1,0.0,MA,3387.0,3.0,3.0,0.0
452,2100154,3254,97.9,0.9,1.2,0.0,MA,3186.0,29.0,39.0,0.0
453,2100204,6338,89.6,8.4,2.0,0.0,MA,5679.0,532.0,127.0,0.0
454,2100303,14331,87.1,11.1,1.8,0.0,MA,12482.0,1591.0,258.0,0.0
455,2100402,3297,97.7,0.6,1.8,0.0,MA,3221.0,20.0,59.0,0.0
456,2100436,20279,75.4,22.9,1.7,0.0,MA,15290.0,4644.0,345.0,0.0
457,2100477,9891,86.0,12.0,2.0,0.0,MA,8506.0,1187.0,198.0,0.0
458,2100501,7118,77.6,1.9,9.8,10.7,MA,5524.0,135.0,698.0,762.0
459,2100550,5020,68.0,31.6,0.4,0.0,MA,3414.0,1586.0,20.0,0.0
460,2100600,15642,90.1,8.8,1.1,0.0,MA,14093.0,1376.0,172.0,0.0
461,2100709,7306,80.2,18.4,1.5,0.0,MA,5859.0,1344.0,110.0,0.0
462,2100808,7614,91.3,6.8,1.9,0.0,MA,6952.0,518.0,145.0,0.0
463,2100832,10702,98.1,1.2,0.7,0.0,MA,10499.0,128.0,75.0,0.0
464,2100873,5641,87.9,11.2,0.9,0.0,MA,4958.0,632.0,51.0,0.0
465,2100907,12558,71.6,27.1,1.3,0.0,MA,8992.0,3403.0,163.0,0.0
466,2100956,12616,75.3,13.6,11.1,0.0,MA,9500.0,1716.0,1400.0,0.0
467,2101004,17789,27.5,66.5,6.0,0.0,MA,4892.0,11830.0,1067.0,0.0
468,2101103,4826,63.6,35.5,0.9,0.0,MA,3069.0,1713.0,43.0,0.0
469,2101202,79290,0.0,95.0,5.0,0.0,MA,0.0,75326.0,3964.0,0.0
470,2101251,3559,41.7,57.1,1.2,0.0,MA,1484.0,2032.0,43.0,0.0
471,2101301,8979,81.5,18.2,0.3,0.0,MA,7318.0,1634.0,27.0,0.0
472,2101350,1464,99.4,0.0,0.6,0.0,MA,1455.0,0.0,9.0,0.0
473,2101400,77648,79.2,19.8,1.1,0.0,MA,61497.0,15374.0,854.0,0.0
474,2101509,10473,92.4,6.2,1.4,0.0,MA,9677.0,649.0,147.0,0.0
475,2101608,53015,82.3,16.8,1.0,0.0,MA,43631.0,8907.0,530.0,0.0
476,2101707,23526,64.7,27.1,0.0,8.3,MA,15221.0,6376.0,0.0,1953.0
477,2101731,3554,92.9,6.1,1.0,0.0,MA,3302.0,217.0,36.0,0.0
478,2101772,4598,96.2,1.6,2.1,0.0,MA,4423.0,74.0,97.0,0.0
479,2101806,2834,34.6,63.9,1.5,0.0,MA,981.0,1811.0,43.0,0.0
480,2101905,6761,93.6,6.0,0.4,0.0,MA,6328.0,406.0,27.0,0.0
481,2101939,2394,63.8,34.7,1.5,0.0,MA,1527.0,831.0,36.0,0.0
482,2101970,6098,97.5,1.9,0.6,0.0,MA,5946.0,116.0,37.0,0.0
483,2102002,16841,94.4,3.2,2.4,0.0,MA,15898.0,539.0,404.0,0.0
484,2102036,14781,69.6,27.5,2.9,0.0,MA,10288.0,4065.0,429.0,0.0
485,2102077,4403,98.9,0.1,1.1,0.0,MA,4355.0,4.0,48.0,0.0
486,2102101,12856,52.3,27.2,9.8,10.7,MA,6724.0,3497.0,1260.0,1376.0
487,2102150,2349,99.7,0.0,0.4,0.0,MA,2342.0,0.0,9.0,0.0
488,2102200,8612,84.7,14.8,0.5,0.0,MA,7294.0,1275.0,43.0,0.0
489,2102309,17266,93.5,6.2,0.4,0.0,MA,16144.0,1070.0,69.0,0.0
490,2102325,37648,92.9,5.7,1.4,0.0,MA,34975.0,2146.0,527.0,0.0
491,2102358,4209,98.6,0.4,1.0,0.0,MA,4150.0,17.0,42.0,0.0
492,2102374,3905,95.4,4.4,0.2,0.0,MA,3725.0,172.0,8.0,0.0
493,2102408,3969,59.3,40.0,0.7,0.0,MA,2354.0,1588.0,28.0,0.0
494,2102507,4380,97.1,0.7,2.2,0.0,MA,4253.0,31.0,96.0,0.0
495,2102556,10970,98.0,0.8,1.2,0.0,MA,10751.0,88.0,132.0,0.0
496,2102606,12504,73.0,26.5,0.5,0.0,MA,9128.0,3314.0,63.0,0.0
497,2102705,13388,52.3,46.4,1.3,0.0,MA,7002.0,6212.0,174.0,0.0
498,2102754,5626,88.6,8.8,2.6,0.0,MA,4985.0,495.0,146.0,0.0
499,2102804,16223,0.0,90.0,10.0,0.0,MA,0.0,14601.0,1622.0,0.0
500,2102903,16817,76.5,22.9,0.6,0.0,MA,12865.0,3851.0,101.0,0.0
501,2103000,121794,0.0,95.0,0.0,5.0,MA,0.0,115704.0,0.0,6090.0
502,2103109,2424,95.9,0.2,3.9,0.0,MA,2325.0,5.0,95.0,0.0
503,2103125,4277,94.7,3.7,1.6,0.0,MA,4050.0,158.0,68.0,0.0
504,2103158,6976,90.4,9.3,0.4,0.0,MA,6306.0,649.0,28.0,0.0
505,2103174,6387,84.9,15.0,0.2,0.0,MA,5423.0,958.0,13.0,0.0
506,2103208,54949,79.1,20.2,0.7,0.0,MA,43465.0,11100.0,385.0,0.0
507,2103257,6232,98.5,0.5,1.0,0.0,MA,6139.0,31.0,62.0,0.0
508,2103307,82146,0.0,60.0,0.0,40.0,MA,0.0,49288.0,0.0,32858.0
509,2103406,39616,92.0,6.0,1.9,0.0,MA,36447.0,2377.0,753.0,0.0
510,2103505,26087,94.1,5.4,0.5,0.0,MA,24548.0,1409.0,130.0,0.0
511,2103554,7286,94.8,4.7,0.5,0.0,MA,6907.0,342.0,36.0,0.0
512,2103604,44054,72.7,21.9,5.4,0.0,MA,32027.0,9648.0,2379.0,0.0
513,2103703,21245,98.2,1.4,0.4,0.0,MA,20863.0,297.0,85.0,0.0
514,2103752,10543,76.0,23.7,0.3,0.0,MA,8013.0,2499.0,32.0,0.0
515,2103802,15371,83.9,10.1,6.1,0.0,MA,12896.0,1552.0,938.0,0.0
516,2103901,5487,35.1,64.8,0.1,0.0,MA,1926.0,3556.0,5.0,0.0
517,2104008,9496,78.2,18.2,3.6,0.0,MA,7426.0,1728.0,342.0,0.0
518,2104057,28006,90.4,7.6,2.0,0.0,MA,25317.0,2128.0,560.0,0.0
519,2104073,1959,99.2,0.1,0.7,0.0,MA,1943.0,2.0,14.0,0.0
520,2104081,1594,99.6,0.3,0.1,0.0,MA,1588.0,5.0,2.0,0.0
521,2104099,6025,97.0,2.8,0.3,0.0,MA,5844.0,169.0,18.0,0.0
522,2104107,7439,98.9,0.4,0.8,0.0,MA,7357.0,30.0,60.0,0.0
523,2104206,9576,95.0,4.1,0.9,0.0,MA,9097.0,393.0,86.0,0.0
524,2104305,6983,65.3,31.8,2.9,0.0,MA,4560.0,2221.0,203.0,0.0
525,2104404,7810,93.5,5.3,1.2,0.0,MA,7302.0,414.0,94.0,0.0
526,2104503,6800,88.3,8.7,3.0,0.0,MA,6004.0,592.0,204.0,0.0
527,2104552,7482,80.1,18.3,1.7,0.0,MA,5993.0,1369.0,127.0,0.0
528,2104602,4784,97.9,0.9,1.3,0.0,MA,4684.0,43.0,62.0,0.0
529,2104628,5325,82.8,16.7,0.5,0.0,MA,4409.0,889.0,27.0,0.0
530,2104651,3640,98.8,0.3,0.9,0.0,MA,3596.0,11.0,33.0,0.0
531,2104677,15858,53.6,46.1,0.3,0.0,MA,8500.0,7311.0,48.0,0.0
532,2104701,2917,98.2,0.2,1.6,0.0,MA,2864.0,6.0,47.0,0.0
533,2104800,38822,93.9,3.3,2.8,0.0,MA,36454.0,1281.0,1087.0,0.0
534,2104909,6828,98.1,0.6,1.2,0.0,MA,6698.0,41.0,82.0,0.0
535,2105005,10977,83.6,16.1,0.3,0.0,MA,9177.0,1767.0,33.0,0.0
536,2105104,8086,92.4,6.0,1.5,0.0,MA,7471.0,485.0,121.0,0.0
537,2105153,6601,98.4,1.3,0.3,0.0,MA,6495.0,86.0,20.0,0.0
538,2105203,6899,90.0,6.9,3.1,0.0,MA,6209.0,476.0,214.0,0.0
539,2105302,238303,49.5,14.8,0.0,35.7,MA,117960.0,35269.0,0.0,85074.0
540,2105351,4232,92.6,3.2,4.2,0.0,MA,3919.0,135.0,178.0,0.0
541,2105401,36254,59.2,37.0,3.8,0.0,MA,21462.0,13414.0,1378.0,0.0
542,2105427,17928,88.9,9.3,1.9,0.0,MA,15938.0,1667.0,341.0,0.0
543,2105450,4106,46.1,53.2,0.0,0.7,MA,1893.0,2184.0,0.0,29.0
544,2105476,2594,97.9,0.6,1.5,0.0,MA,2540.0,16.0,39.0,0.0
545,2105500,17645,92.5,6.8,0.6,0.0,MA,16322.0,1200.0,106.0,0.0
546,2105609,6084,98.7,0.2,1.1,0.0,MA,6005.0,12.0,67.0,0.0
547,2105658,2562,34.7,65.2,0.0,0.0,MA,889.0,1670.0,0.0,0.0
548,2105708,31297,78.5,13.5,8.0,0.0,MA,24568.0,4225.0,2504.0,0.0
549,2105807,3601,54.8,25.9,19.2,0.0,MA,1973.0,933.0,691.0,0.0
550,2105906,5160,79.9,18.4,1.7,0.0,MA,4123.0,949.0,88.0,0.0
551,2105922,4475,97.6,2.0,0.3,0.0,MA,4368.0,90.0,13.0,0.0
552,2105948,5459,99.0,0.7,0.4,0.0,MA,5404.0,38.0,22.0,0.0
553,2105963,6634,97.1,2.5,0.4,0.0,MA,6442.0,166.0,27.0,0.0
554,2105989,3327,88.8,10.8,0.4,0.0,MA,2954.0,359.0,13.0,0.0
555,2106003,6886,85.7,1.6,12.7,0.0,MA,5901.0,110.0,875.0,0.0
556,2106102,6541,82.4,15.9,1.7,0.0,MA,5390.0,1040.0,111.0,0.0
557,2106201,5661,61.0,38.5,0.6,0.0,MA,3453.0,2179.0,34.0,0.0
558,2106300,9520,55.5,24.1,9.8,10.7,MA,5284.0,2294.0,933.0,1019.0
559,2106326,16749,56.8,42.8,0.4,0.0,MA,9513.0,7169.0,67.0,0.0
560,2106359,1111,56.2,43.4,0.4,0.0,MA,624.0,482.0,4.0,0.0
561,2106375,9627,49.8,49.6,0.6,0.0,MA,4794.0,4775.0,58.0,0.0
562,2106409,7509,75.5,18.3,6.2,0.0,MA,5669.0,1374.0,466.0,0.0
563,2106508,9139,82.8,16.1,1.1,0.0,MA,7567.0,1471.0,101.0,0.0
564,2106607,14308,81.9,8.7,9.4,0.0,MA,11718.0,1245.0,1345.0,0.0
565,2106631,5197,95.1,2.6,2.3,0.0,MA,4942.0,135.0,120.0,0.0
566,2106672,1786,63.4,36.5,0.1,0.0,MA,1132.0,652.0,2.0,0.0
567,2106706,9430,96.5,2.0,1.6,0.0,MA,9100.0,189.0,151.0,0.0
568,2106755,21111,92.8,6.2,1.0,0.0,MA,19591.0,1309.0,211.0,0.0
569,2106805,9213,97.6,2.0,0.5,0.0,MA,8992.0,184.0,46.0,0.0
570,2106904,11923,89.8,6.9,3.4,0.0,MA,10707.0,823.0,405.0,0.0
571,2107001,5001,90.4,9.0,0.6,0.0,MA,4521.0,450.0,30.0,0.0
572,2107100,7008,95.6,2.3,2.0,0.0,MA,6700.0,161.0,140.0,0.0
573,2107209,4796,93.0,6.1,1.0,0.0,MA,4460.0,293.0,48.0,0.0
574,2107258,2316,99.5,0.0,0.5,0.0,MA,2304.0,0.0,12.0,0.0
575,2107308,2882,78.7,18.4,2.9,0.0,MA,2268.0,530.0,84.0,0.0
576,2107357,12376,97.2,1.8,1.0,0.0,MA,12029.0,223.0,124.0,0.0
577,2107407,9764,86.4,10.3,3.3,0.0,MA,8436.0,1006.0,322.0,0.0
578,2107456,6312,89.3,10.7,0.1,0.0,MA,5637.0,675.0,6.0,0.0
579,2107506,85001,43.2,19.0,37.9,0.0,MA,36720.0,16150.0,32215.0,0.0
580,2107605,3527,99.1,0.3,0.6,0.0,MA,3495.0,11.0,21.0,0.0
581,2107704,16163,93.3,5.2,1.5,0.0,MA,15080.0,840.0,242.0,0.0
582,2107803,13255,98.7,0.7,0.7,0.0,MA,13083.0,93.0,93.0,0.0
583,2107902,10854,98.4,0.7,0.9,0.0,MA,10680.0,76.0,98.0,0.0
584,2108009,12729,94.7,4.9,0.4,0.0,MA,12054.0,624.0,51.0,0.0
585,2108058,4883,65.0,35.0,0.0,0.0,MA,3174.0,1709.0,0.0,0.0
586,2108108,11060,99.2,0.4,0.4,0.0,MA,10972.0,44.0,44.0,0.0
587,2108207,32844,52.6,25.0,22.4,0.0,MA,17276.0,8211.0,7357.0,0.0
588,2108256,6186,98.7,0.9,0.4,0.0,MA,6106.0,56.0,25.0,0.0
589,2108306,17684,91.6,7.7,0.7,0.0,MA,16199.0,1362.0,124.0,0.0
590,2108405,3709,77.0,22.1,0.8,0.0,MA,2856.0,820.0,30.0,0.0
591,2108454,8089,73.7,22.7,3.6,0.0,MA,5962.0,1836.0,291.0,0.0
